Structure_ID,Latitude,Longitude,HWB_Class,Year_Built,Design_Era,Sa_1s_g,Observed_DS,Obs_Repair_Category,RF_DS,RF_Repair_Category,RF_Repair_Action,RF_Priority,MLP_DS,MLP_Repair_Category,MLP_Repair_Action,MLP_Priority,RF_Correct,MLP_Correct
53 0653,34.07166667,-118.095,HWB3,1953,conventional,0.1484,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0652,34.07166667,-118.0983333,HWB7,1953,conventional,0.1484,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0651,34.07166667,-118.1066667,HWB3,1953,conventional,0.1484,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0626,34.05833333,-118.2416667,HWB5,1950,conventional,0.2223,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0649,34.07166667,-118.12,HWB28,1953,conventional,0.1379,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0648,34.07166667,-118.1316667,HWB28,1953,conventional,0.1476,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0647,34.07,-118.1483333,HWB28,1952,conventional,0.1561,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0640,33.95666667,-118.1116667,HWB5,1953,conventional,0.134,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0639,33.97166667,-118.1233333,HWB1,1953,conventional,0.1433,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0638,33.975,-118.1233333,HWB5,1953,conventional,0.1433,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0637,33.98833333,-118.1366667,HWB3,1952,conventional,0.1286,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0635,33.99666667,-118.1433333,HWB3,1953,conventional,0.1485,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0634,33.90166667,-118.0616667,HWB5,1954,conventional,0.153,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0631,33.885,-118.0283333,HWB3,1955,conventional,0.1291,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0630,33.89166667,-118.035,HWB5,1955,conventional,0.131,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0629,34.055,-118.2383333,HWB10,1950,conventional,0.2534,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0628,34.05666667,-118.2383333,HWB7,1950,conventional,0.2534,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0627,34.05666667,-118.24,HWB28,1949,conventional,0.2534,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0650,34.07166667,-118.115,HWB3,1953,conventional,0.1379,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0928,33.95666667,-118.2783333,HWB3,1956,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0926,33.96,-118.2783333,HWB8,1956,conventional,0.1976,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0924,33.965,-118.2783333,HWB3,1956,conventional,0.1976,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0922,33.96833333,-118.2783333,HWB3,1956,conventional,0.1976,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0920,33.97166667,-118.2783333,HWB15,1956,conventional,0.1976,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0918,33.975,-118.2783333,HWB15,1956,conventional,0.1976,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0916,33.97833333,-118.2783333,HWB3,1956,conventional,0.2045,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0914,33.98333333,-118.2783333,HWB3,1956,conventional,0.2045,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0912,33.98666667,-118.2783333,HWB3,1956,conventional,0.2045,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0911,33.98833333,-118.2783333,HWB8,1956,conventional,0.2045,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0910,33.99333333,-118.2783333,HWB6,1993,seismic,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0909,33.99666667,-118.2783333,HWB5,1956,conventional,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0908,33.99833333,-118.2783333,HWB28,1956,conventional,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0776,33.97833333,-118.435,HWB7,1932,conventional,0.3042,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0906,34.00333333,-118.2783333,HWB6,1993,seismic,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0905,34.00833333,-118.2783333,HWB6,1993,seismic,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0904,34.00666667,-118.2783333,HWB6,1993,seismic,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0902,34.01166667,-118.2783333,HWB3,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0901,34.01333333,-118.2783333,HWB4,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0899,34.01666667,-118.2783333,HWB6,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0898,34.01833333,-118.2783333,HWB5,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0897,34.02,-118.2766667,HWB4,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0896,34.02333333,-118.275,HWB6,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0895,34.02333333,-118.275,HWB5,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0894,34.02333333,-118.275,HWB6,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0893,34.025,-118.275,HWB5,1956,conventional,0.1942,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0891,34.03,-118.2716667,HWB8,1954,conventional,0.2158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0889,34.03333333,-118.2733333,HWB3,1954,conventional,0.2158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0907,34.0,-118.2783333,HWB28,1956,conventional,0.2079,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0981,33.92333333,-118.28,HWB15,1985,seismic,0.1306,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0980,34.5,-118.12,HWB15,1965,conventional,0.1491,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0979,34.48833333,-118.1366667,HWB28,1965,conventional,0.1816,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0967,33.80333333,-118.2883333,HWB28,1962,conventional,0.0944,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0966,33.80833333,-118.2883333,HWB28,1962,conventional,0.0944,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0965,33.81833333,-118.2883333,HWB5,1962,conventional,0.094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0964,33.82333333,-118.2883333,HWB5,1962,conventional,0.094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0963,33.83166667,-118.2866667,HWB28,1962,conventional,0.1018,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0962,33.84166667,-118.2866667,HWB3,1962,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0961,33.845,-118.2833333,HWB5,1962,conventional,0.1094,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0960,33.86,-118.2833333,HWB4,1960,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0959,33.87,-118.2833333,HWB3,1960,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0958,33.87333333,-118.2833333,HWB7,1960,conventional,0.1171,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0930,33.95333333,-118.2783333,HWB3,1958,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0956,33.88166667,-118.2833333,HWB3,1960,conventional,0.1188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0955,33.885,-118.285,HWB3,1960,conventional,0.1188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0954,33.89333333,-118.285,HWB3,1960,conventional,0.1221,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0952,33.89666667,-118.285,HWB6,1960,conventional,0.1221,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0950,33.90166667,-118.285,HWB5,1960,conventional,0.1221,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0949,33.91,-118.285,HWB6,1993,seismic,0.1306,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0947,33.91666667,-118.2833333,HWB6,1988,seismic,0.1306,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0945,34.145,-118.755,HWB3,1964,conventional,0.2966,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0944,33.92333333,-118.28,HWB4,1988,seismic,0.1306,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0941,33.93166667,-118.2966667,HWB5,1989,seismic,0.1399,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0938,33.93666667,-118.2783333,HWB3,1958,conventional,0.1384,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0936,33.94,-118.2783333,HWB3,1958,conventional,0.1384,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0934,33.945,-118.2783333,HWB3,1958,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0932,33.94833333,-118.2783333,HWB3,1958,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0957,33.88166667,-118.2833333,HWB3,1960,conventional,0.1188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0828,33.93666667,-118.1733333,HWB28,1955,conventional,0.1468,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0827,33.93,-118.1783333,HWB1,1956,conventional,0.1498,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0824,33.90333333,-118.1833333,HWB7,1990,seismic,0.1309,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0823,33.895,-118.1866667,HWB6,1986,seismic,0.1309,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0822,33.88666667,-118.1883333,HWB5,1958,conventional,0.129,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0821,33.88166667,-118.19,HWB3,1954,conventional,0.129,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0820,33.87333333,-118.19,HWB7,1953,conventional,0.1345,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0819,33.86333333,-118.1983333,HWB5,1974,conventional,0.134,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0818,33.84833333,-118.205,HWB7,1953,conventional,0.1346,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0817,33.845,-118.205,HWB5,1953,conventional,0.1346,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0815,33.84,-118.2083333,HWB5,1954,conventional,0.1124,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0814,33.90333333,-118.0633333,HWB5,1954,conventional,0.153,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0813,33.93,-118.09,HWB5,1953,conventional,0.1317,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0888,34.03833333,-118.2716667,HWB3,1953,conventional,0.2158,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0809,34.07166667,-118.125,HWB3,1953,conventional,0.1476,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0801,34.10666667,-118.3283333,HWB3,1952,conventional,0.4827,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0797,34.10666667,-118.3283333,HWB3,1953,conventional,0.4827,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0795,34.04833333,-118.265,HWB5,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0794,34.04666667,-118.2666667,HWB3,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0793,34.05,-118.2616667,HWB3,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0790,34.01666667,-118.1733333,HWB5,1955,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0788,34.01666667,-118.1733333,HWB1,1955,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0787,34.055,-118.255,HWB15,1951,conventional,0.2223,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0785,34.01666667,-118.1733333,HWB28,1954,conventional,0.1674,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0784,34.02,-118.18,HWB5,1951,conventional,0.2103,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0783,34.10666667,-118.3283333,HWB5,1953,conventional,0.4827,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0782,34.055,-118.2366667,HWB3,1954,conventional,0.2534,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0780,34.11833333,-118.235,HWB6,1976,seismic,0.2179,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0811,34.05666667,-118.24,HWB3,1951,conventional,0.2534,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0887,34.04333333,-118.2716667,HWB3,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0886,34.11166667,-118.1783333,HWB3,1940,conventional,0.1391,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0883,34.06833333,-118.0383333,HWB3,1956,conventional,0.1448,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0881,34.05166667,-118.2216667,HWB15,1955,conventional,0.2093,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0880,34.045,-118.27,HWB3,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0879,34.11666667,-118.2366667,HWB6,1976,seismic,0.2179,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0877,33.99833333,-118.1766667,HWB10,1957,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0875,33.99833333,-118.1733333,HWB15,1957,conventional,0.182,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0871,34.48833333,-118.1616667,HWB5,1965,conventional,0.1691,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0869,34.015,-118.175,HWB3,1955,conventional,0.2103,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0868,34.49,-118.1966667,HWB7,1965,conventional,0.2005,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0867,34.06833333,-118.0216667,HWB1,1956,conventional,0.1349,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0866,34.11666667,-118.3366667,HWB5,1954,conventional,0.3929,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0829,33.93833333,-118.1716667,HWB3,1957,conventional,0.1468,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0857,34.045,-118.27,HWB3,1953,conventional,0.188,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0850,34.00333333,-118.1766667,HWB3,1954,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0849,34.33666667,-118.5066667,HWB3,1955,conventional,1.172,none,Safe,none,Safe,No action needed,0,moderate,Needs Repair,Plan repair — 6 months,2,1,0
53 0844,33.92,-118.0816667,HWB3,1954,conventional,0.1514,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0842,34.01166667,-118.175,HWB1,1954,conventional,0.2103,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0841,34.005,-118.1766667,HWB4,1955,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0840,34.00166667,-118.175,HWB5,1954,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0839,33.99666667,-118.175,HWB7,1957,conventional,0.192,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0837,33.98666667,-118.1683333,HWB3,1957,conventional,0.1728,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0835,33.97666667,-118.1666667,HWB7,1957,conventional,0.1728,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0834,33.96833333,-118.1683333,HWB5,1957,conventional,0.1654,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0833,33.96333333,-118.1683333,HWB7,1957,conventional,0.1654,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0831,33.95,-118.17,HWB5,1957,conventional,0.1592,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0830,33.94,-118.17,HWB3,1957,conventional,0.1468,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
53 0865,34.105,-118.3233333,HWB7,1977,seismic,0.447,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0227,34.29333333,-118.72,HWB4,1979,seismic,0.6886,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0226,34.29666667,-118.72,HWB4,1979,seismic,0.6886,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0225,34.25666667,-118.7433333,HWB7,1962,conventional,0.3728,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0206,34.27166667,-118.78,HWB5,1956,conventional,0.5834,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0204,34.27833333,-118.795,HWB4,1979,seismic,0.4306,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0175,34.39666667,-118.795,HWB5,1974,conventional,0.3806,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0172,34.24166667,-118.9,HWB5,1972,conventional,0.2248,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0171,34.26166667,-118.66,HWB7,1974,conventional,0.7282,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
52 0169,34.17,-118.7683333,HWB16,1975,seismic,0.3437,none,Safe,none,Safe,No action needed,0,none,Safe,No action needed,0,1,1
